Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\EmailAddress.ascx.cs,5,68,T:System.Web.DynamicData.FieldTemplateUserControl,,,,,FieldTemplateUserControl
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,57,12,T:System.Web.UI.Control,,,,,get {                  return DropDownList1;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,58,16,T:System.Web.UI.WebControls.DropDownList,,,,,return DropDownList1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,56,8,T:System.Web.UI.Control,,,,,public override Control DataControl
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,53,12,M:System.Web.DynamicData.FieldTemplateUserControl.ConvertEditedValue(System.String),,,,,dictionary[Column.Name] = ConvertEditedValue(value);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,53,12,T:System.Web.DynamicData.MetaColumn,,,,,dictionary[Column.Name] = ConvertEditedValue(value);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,53,12,P:System.Web.DynamicData.FieldTemplateUserControl.Column,,,,,dictionary[Column.Name] = ConvertEditedValue(value);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,53,12,P:System.Web.DynamicData.MetaColumn.Name,,,,,dictionary[Column.Name] = ConvertEditedValue(value);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,49,12,T:System.Web.UI.WebControls.DropDownList,,,,,string value = DropDownList1.SelectedValue;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,49,12,P:System.Web.UI.WebControls.ListControl.SelectedValue,,,,,string value = DropDownList1.SelectedValue;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,42,20,T:System.Web.DynamicData.MetaColumn,,,,,_enumType = Column.GetEnumType();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,42,20,P:System.Web.DynamicData.FieldTemplateUserControl.Column,,,,,_enumType = Column.GetEnumType();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,42,20,T:System.Web.DynamicData.DynamicDataExtensions,,,,,_enumType = Column.GetEnumType();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,42,20,M:System.Web.DynamicData.DynamicDataExtensions.GetEnumType(System.Web.DynamicData.MetaColumn),,,,,_enumType = Column.GetEnumType();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,34,20,T:System.Web.UI.WebControls.DropDownList,,,,,DropDownList1.SelectedValue = selectedValueString;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,34,20,P:System.Web.UI.WebControls.ListControl.SelectedValue,,,,,DropDownList1.SelectedValue = selectedValueString;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,32,16,T:System.Web.UI.WebControls.DropDownList,,,,,ListItem item = DropDownList1.Items.FindByValue(selectedValueString);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,32,16,T:System.Web.UI.WebControls.ListItemCollection,,,,,ListItem item = DropDownList1.Items.FindByValue(selectedValueString);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,32,16,P:System.Web.UI.WebControls.ListControl.Items,,,,,ListItem item = DropDownList1.Items.FindByValue(selectedValueString);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,32,16,T:System.Web.UI.WebControls.ListItem,,,,,ListItem item = DropDownList1.Items.FindByValue(selectedValueString);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,32,16,M:System.Web.UI.WebControls.ListItemCollection.FindByValue(System.String),,,,,ListItem item = DropDownList1.Items.FindByValue(selectedValueString);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,31,16,M:System.Web.DynamicData.FieldTemplateUserControl.GetSelectedValueString,,,,,string selectedValueString = GetSelectedValueString();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,30,12,P:System.Web.DynamicData.FieldTemplateUserControl.FieldValue,,,,,if (Mode == DataBoundControlMode.Edit && FieldValue != null) {                  string selectedValueString = GetSelectedValueString();                  ListItem item = DropDownList1.Items.FindByValue(selectedValueString);                  if (item != null) {                      DropDownList1.SelectedValue = selectedValueString;                  }              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,30,12,T:System.Web.UI.WebControls.DataBoundControlMode,,,,,if (Mode == DataBoundControlMode.Edit && FieldValue != null) {                  string selectedValueString = GetSelectedValueString();                  ListItem item = DropDownList1.Items.FindByValue(selectedValueString);                  if (item != null) {                      DropDownList1.SelectedValue = selectedValueString;                  }              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,30,12,T:System.Web.UI.WebControls.DataBoundControlMode,,,,,if (Mode == DataBoundControlMode.Edit && FieldValue != null) {                  string selectedValueString = GetSelectedValueString();                  ListItem item = DropDownList1.Items.FindByValue(selectedValueString);                  if (item != null) {                      DropDownList1.SelectedValue = selectedValueString;                  }              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,30,12,F:System.Web.UI.WebControls.DataBoundControlMode.Edit,,,,,if (Mode == DataBoundControlMode.Edit && FieldValue != null) {                  string selectedValueString = GetSelectedValueString();                  ListItem item = DropDownList1.Items.FindByValue(selectedValueString);                  if (item != null) {                      DropDownList1.SelectedValue = selectedValueString;                  }              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,30,12,T:System.Web.UI.WebControls.DataBoundControlMode,,,,,if (Mode == DataBoundControlMode.Edit && FieldValue != null) {                  string selectedValueString = GetSelectedValueString();                  ListItem item = DropDownList1.Items.FindByValue(selectedValueString);                  if (item != null) {                      DropDownList1.SelectedValue = selectedValueString;                  }              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,30,12,P:System.Web.DynamicData.FieldTemplateUserControl.Mode,,,,,if (Mode == DataBoundControlMode.Edit && FieldValue != null) {                  string selectedValueString = GetSelectedValueString();                  ListItem item = DropDownList1.Items.FindByValue(selectedValueString);                  if (item != null) {                      DropDownList1.SelectedValue = selectedValueString;                  }              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,28,12,M:System.Web.UI.Control.OnDataBinding(System.EventArgs),,,,,base.OnDataBinding(e);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,24,12,T:System.Web.DynamicData.DynamicValidator,,,,,SetUpValidator(DynamicValidator1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,24,12,M:System.Web.DynamicData.FieldTemplateUserControl.SetUpValidator(System.Web.UI.WebControls.BaseValidator),,,,,SetUpValidator(DynamicValidator1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,23,12,T:System.Web.UI.WebControls.RequiredFieldValidator,,,,,SetUpValidator(RequiredFieldValidator1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,23,12,M:System.Web.DynamicData.FieldTemplateUserControl.SetUpValidator(System.Web.UI.WebControls.BaseValidator),,,,,SetUpValidator(RequiredFieldValidator1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,20,16,T:System.Web.UI.WebControls.DropDownList,,,,,PopulateListControl(DropDownList1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,20,16,M:System.Web.DynamicData.FieldTemplateUserControl.PopulateListControl(System.Web.UI.WebControls.ListControl),,,,,PopulateListControl(DropDownList1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,18,20,T:System.Web.UI.WebControls.ListItem,,,,,"DropDownList1.Items.Add(new ListItem(""[Not Set]"", String.Empty));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,18,20,"M:System.Web.UI.WebControls.ListItem.#ctor(System.String,System.String)",,,,,"DropDownList1.Items.Add(new ListItem(""[Not Set]"", String.Empty));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,18,20,T:System.Web.UI.WebControls.DropDownList,,,,,"DropDownList1.Items.Add(new ListItem(""[Not Set]"", String.Empty));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,18,20,T:System.Web.UI.WebControls.ListItemCollection,,,,,"DropDownList1.Items.Add(new ListItem(""[Not Set]"", String.Empty));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,18,20,P:System.Web.UI.WebControls.ListControl.Items,,,,,"DropDownList1.Items.Add(new ListItem(""[Not Set]"", String.Empty));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,18,20,M:System.Web.UI.WebControls.ListItemCollection.Add(System.Web.UI.WebControls.ListItem),,,,,"DropDownList1.Items.Add(new ListItem(""[Not Set]"", String.Empty));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,17,16,T:System.Web.DynamicData.MetaColumn,,,,,"if (Mode == DataBoundControlMode.Insert || !Column.IsRequired) {                      DropDownList1.Items.Add(new ListItem(""[Not Set]"", String.Empty));                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,17,16,P:System.Web.DynamicData.FieldTemplateUserControl.Column,,,,,"if (Mode == DataBoundControlMode.Insert || !Column.IsRequired) {                      DropDownList1.Items.Add(new ListItem(""[Not Set]"", String.Empty));                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,17,16,P:System.Web.DynamicData.MetaColumn.IsRequired,,,,,"if (Mode == DataBoundControlMode.Insert || !Column.IsRequired) {                      DropDownList1.Items.Add(new ListItem(""[Not Set]"", String.Empty));                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,17,16,T:System.Web.UI.WebControls.DataBoundControlMode,,,,,"if (Mode == DataBoundControlMode.Insert || !Column.IsRequired) {                      DropDownList1.Items.Add(new ListItem(""[Not Set]"", String.Empty));                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,17,16,T:System.Web.UI.WebControls.DataBoundControlMode,,,,,"if (Mode == DataBoundControlMode.Insert || !Column.IsRequired) {                      DropDownList1.Items.Add(new ListItem(""[Not Set]"", String.Empty));                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,17,16,F:System.Web.UI.WebControls.DataBoundControlMode.Insert,,,,,"if (Mode == DataBoundControlMode.Insert || !Column.IsRequired) {                      DropDownList1.Items.Add(new ListItem(""[Not Set]"", String.Empty));                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,17,16,T:System.Web.UI.WebControls.DataBoundControlMode,,,,,"if (Mode == DataBoundControlMode.Insert || !Column.IsRequired) {                      DropDownList1.Items.Add(new ListItem(""[Not Set]"", String.Empty));                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,17,16,P:System.Web.DynamicData.FieldTemplateUserControl.Mode,,,,,"if (Mode == DataBoundControlMode.Insert || !Column.IsRequired) {                      DropDownList1.Items.Add(new ListItem(""[Not Set]"", String.Empty));                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,16,12,T:System.Web.UI.WebControls.DropDownList,,,,,"if (DropDownList1.Items.Count == 0) {                  if (Mode == DataBoundControlMode.Insert || !Column.IsRequired) {                      DropDownList1.Items.Add(new ListItem(""[Not Set]"", String.Empty));                  }                  PopulateListControl(DropDownList1);              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,16,12,T:System.Web.UI.WebControls.ListItemCollection,,,,,"if (DropDownList1.Items.Count == 0) {                  if (Mode == DataBoundControlMode.Insert || !Column.IsRequired) {                      DropDownList1.Items.Add(new ListItem(""[Not Set]"", String.Empty));                  }                  PopulateListControl(DropDownList1);              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,16,12,P:System.Web.UI.WebControls.ListControl.Items,,,,,"if (DropDownList1.Items.Count == 0) {                  if (Mode == DataBoundControlMode.Insert || !Column.IsRequired) {                      DropDownList1.Items.Add(new ListItem(""[Not Set]"", String.Empty));                  }                  PopulateListControl(DropDownList1);              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,16,12,P:System.Web.UI.WebControls.ListItemCollection.Count,,,,,"if (DropDownList1.Items.Count == 0) {                  if (Mode == DataBoundControlMode.Insert || !Column.IsRequired) {                      DropDownList1.Items.Add(new ListItem(""[Not Set]"", String.Empty));                  }                  PopulateListControl(DropDownList1);              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,14,12,T:System.Web.DynamicData.MetaColumn,,,,,DropDownList1.ToolTip = Column.Description;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,14,12,P:System.Web.DynamicData.FieldTemplateUserControl.Column,,,,,DropDownList1.ToolTip = Column.Description;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,14,12,P:System.Web.DynamicData.MetaColumn.Description,,,,,DropDownList1.ToolTip = Column.Description;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,14,12,T:System.Web.UI.WebControls.DropDownList,,,,,DropDownList1.ToolTip = Column.Description;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,14,12,P:System.Web.UI.WebControls.WebControl.ToolTip,,,,,DropDownList1.ToolTip = Column.Description;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.designer.cs,19,66,T:System.Web.DynamicData.DynamicValidator,,,,,DynamicValidator1
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.designer.cs,17,75,T:System.Web.UI.WebControls.RequiredFieldValidator,,,,,RequiredFieldValidator1
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.designer.cs,15,65,T:System.Web.UI.WebControls.DropDownList,,,,,DropDownList1
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,10,72,M:System.Web.DynamicData.FieldTemplateUserControl.#ctor,,,,,FieldTemplateUserControl
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\Enumeration_Edit.ascx.cs,10,72,T:System.Web.DynamicData.FieldTemplateUserControl,,,,,FieldTemplateUserControl
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\ForeignKey_Edit.ascx.designer.cs,19,66,T:System.Web.DynamicData.DynamicValidator,,,,,DynamicValidator1
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\ForeignKey_Edit.ascx.designer.cs,17,75,T:System.Web.UI.WebControls.RequiredFieldValidator,,,,,RequiredFieldValidator1
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\ForeignKey_Edit.ascx.designer.cs,15,65,T:System.Web.UI.WebControls.DropDownList,,,,,DropDownList1
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\ForeignKey_Edit.ascx.cs,42,12,T:System.Web.UI.Control,,,,,get {                  return DropDownList1;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\ForeignKey_Edit.ascx.cs,43,16,T:System.Web.UI.WebControls.DropDownList,,,,,return DropDownList1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\ForeignKey_Edit.ascx.cs,41,8,T:System.Web.UI.Control,,,,,public override Control DataControl
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\ForeignKey_Edit.ascx.cs,38,12,"M:System.Web.DynamicData.FieldTemplateUserControl.ExtractForeignKey(System.Collections.IDictionary,System.String)",,,,,"ExtractForeignKey(dictionary, value);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\ForeignKey_Edit.ascx.cs,33,12,T:System.Web.UI.WebControls.DropDownList,,,,,string value = DropDownList1.SelectedValue;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\ForeignKey_Edit.ascx.cs,33,12,P:System.Web.UI.WebControls.ListControl.SelectedValue,,,,,string value = DropDownList1.SelectedValue;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\ForeignKey_Edit.ascx.cs,26,16,T:System.Web.UI.WebControls.DropDownList,,,,,DropDownList1.SelectedValue = selectedValueString;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\ForeignKey_Edit.ascx.cs,26,16,P:System.Web.UI.WebControls.ListControl.SelectedValue,,,,,DropDownList1.SelectedValue = selectedValueString;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\ForeignKey_Edit.ascx.cs,24,12,T:System.Web.UI.WebControls.DropDownList,,,,,ListItem item = DropDownList1.Items.FindByValue(selectedValueString);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\ForeignKey_Edit.ascx.cs,24,12,T:System.Web.UI.WebControls.ListItemCollection,,,,,ListItem item = DropDownList1.Items.FindByValue(selectedValueString);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\ForeignKey_Edit.ascx.cs,24,12,P:System.Web.UI.WebControls.ListControl.Items,,,,,ListItem item = DropDownList1.Items.FindByValue(selectedValueString);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Areas\Admin\DynamicData\FieldTemplates\ForeignKey_Edit.ascx.cs,24,12,T:System.Web.UI.WebControls.ListItem,,,,,ListItem item = DropDownList1.Items.FindByValue(selectedValueString);
